-4.217180620364292232e-16,-8.487140185686643524e-16
1.793201057619475236e-04,1.320713040764972884e-04
-1.449831278830968301e-04,-1.067771557592688160e-04
-1.528529164219937712e-04,-1.179959324020577686e-04
1.893773835160428840e-04,1.308018908143738417e-04
1.868150119549515206e-04,1.460162882988890267e-04
1.558981648530214693e-04,1.102172417589426096e-04
1.805201606222755302e-04,1.338204048740780194e-04
-1.411393012775695747e-04,-1.055427858918692413e-04
1.647820091517319529e-04,1.139847141149548441e-04
-1.505180268159440893e-04,-1.110070204137830394e-04
1.479343655165455892e-04,1.047299083337353013e-04
-1.462364613509477610e-04,-1.084195789138112234e-04
-1.556034700600722269e-04,-1.174218227155724798e-04
-1.528364900213967760e-04,-1.121361590710672569e-04
-1.518960691395985845e-04,-1.119635473536069632e-04
-1.488555674984705628e-04,-1.089664702020494289e-04
1.426030802749878729e-04,1.097652536987679163e-04
-1.517218815665731112e-04,-1.122850530938235947e-04
-1.806770231233043695e-04,-1.331411045916357314e-04
-1.502972248547201851e-04,-1.114262294651421187e-04
1.627742410789658151e-04,1.296884056395823984e-04
1.687541838789964382e-04,1.198267532741586941e-04
-1.587008822654960478e-04,-1.139431700896197873e-04
-1.529629063147041430e-04,-1.080614895311209696e-04
1.217952952525359298e-04,6.316035642316222300e-05
-1.190677601019709110e-04,-4.278439698163207867e-05
-1.519821472131397593e-04,-1.133446146191280845e-04
-1.466907902713816391e-04,-1.066200688777739058e-04
-1.444499331955649568e-04,-1.070079890265295658e-04
-1.420302962670071231e-04,-1.077519653683285352e-04
-1.528072135755565754e-04,-1.183200225458484945e-04
-1.472903963390013939e-04,-1.059049457590250715e-04
-1.555102907245153236e-04,-1.156655993080323030e-04
-1.548290201764970472e-04,-1.129339380880254565e-04
1.233166563788695746e-04,5.014857292124296032e-05
-1.111323237661443529e-04,-4.372952115700438669e-05
-1.540813912813471438e-04,-1.100763685651929945e-04
-1.491662689465860859e-04,-1.085157095671607252e-04
-1.559430661686671651e-04,-1.119868439270710022e-04
-1.532468138312426879e-04,-1.131669053343216369e-04
-1.555414682040075268e-04,-1.147155160654453164e-04
-1.532022589746090521e-04,-1.123766694063355753e-04
-1.492132046186331090e-04,-1.104667169882366271e-04
6.682478046104110001e-05,-1.826851211771080919e-04
-1.212626883570152740e-04,-4.261405214571973779e-05
-1.535231398384565970e-04,-1.055775089739631098e-04
-1.098082191489474323e-04,9.108176484086713098e-05
9.278735707592986406e-05,-3.002587968183562875e-06
9.932575964164718136e-05,-1.038129933272767302e-04
-9.169122732105783801e-05,1.104720514950619771e-05
-1.427398223075772722e-04,-1.047232937146915725e-04
-1.543792750150807026e-04,-1.081097023380090039e-04
-1.515010650457955575e-04,-1.149434711907229280e-04
-1.519256621312308592e-04,-1.098417895042230730e-04
-1.534679642695300681e-04,-1.137019347309284160e-04
-1.530926884944028375e-04,-1.062100338348730691e-04
-1.487158651453643940e-04,-1.164070278712504044e-04
-1.087877232837353950e-04,1.122235737750226515e-04
6.974053031017861642e-05,-2.306549261762859513e-04
-5.906659006603603084e-05,2.094916700506605899e-04
4.763687949127276051e-05,-1.995976976860336545e-04
-6.468853751442992623e-05,1.813396221494836303e-04
3.655237423915581711e-05,-1.904077409828637936e-04
-1.037943798928746205e-04,-2.437528985390958775e-05
-1.093003010967011476e-04,7.611176030593259575e-05
8.566804961511805146e-05,-3.328501787903699328e-05
6.812105640284586141e-05,-9.383097090757295470e-05
-1.025869528920035807e-04,-9.265193337922218668e-06
-1.084835046199013504e-04,1.052649147751398611e-04
6.681013505105916806e-05,-1.924500702762340666e-04
6.646790230557503667e-05,-1.038639399322660849e-04
-9.718716892334758946e-05,-6.569733801244852738e-06
-1.432695715407916769e-04,-1.078198631354077301e-04
-1.487664371382123926e-04,-1.104940206431739678e-04
-1.173885572254835369e-04,9.981165991450339700e-05
7.632935313130046720e-05,-2.064325134439133673e-05
-4.792188893320858842e-05,2.618367169557812477e-04
8.488611983991704271e-05,-1.882852476764280091e-04
1.381496356378531789e-04,7.509630679142478469e-05
1.473552659457000064e-04,-1.056856395767856861e-04
-5.600060508475027539e-05,2.082251363383515847e-04
6.026021281754555752e-05,-1.983216862223921161e-04
-7.953773085015191692e-05,1.610477197410764829e-05
5.060202896422566547e-05,-2.132294301080075874e-04
-1.015885719978034828e-04,-7.295515963920620903e-06
-1.453829848435366087e-04,-9.930793528790288780e-05
-1.239953360701237506e-04,6.991174862818180032e-05
