8.515369461247601330e-17,-3.765132565477210448e-17
2.547216292870743432e-04,-2.773080497156467963e-05
2.678332077916521932e-04,-4.831610819783772973e-05
-1.833757285077894925e-04,2.576174910977324910e-05
-1.865636247699509664e-04,3.370146123690686435e-05
2.564217771163906099e-04,-6.083619613253818728e-05
2.631500600448175064e-04,-3.778343910618607788e-05
2.310354443044232355e-04,-3.259105420824991568e-05
2.553587043716803572e-04,-2.230534848364848030e-05
-1.716842252110231616e-04,1.376724557045415959e-05
2.509142823761996021e-04,-4.031244034522318533e-05
-1.890349546150315067e-04,2.503637673751885206e-05
-1.799427233756998549e-04,6.292382572295179952e-05
2.231488333913720517e-04,-3.726115290828210667e-05
-1.748772458022255377e-04,3.043163892079671568e-05
-1.855350707309057429e-04,6.278055562879436308e-05
-1.857140608948071726e-04,2.761952815578488886e-05
-1.827879462310615598e-04,1.799496078915280436e-05
-1.859461574937046671e-04,3.599938322530162933e-05
-1.824440458743572949e-04,2.724997453214783301e-05
1.541868744940478177e-05,-2.545015768770221391e-04
1.333044601858406580e-06,2.471188204695717329e-04
-1.900735265309509681e-04,3.325231036941413550e-05
-1.831318425562620427e-04,2.712962184122599027e-05
-1.855578665072888940e-04,3.077369644974060236e-05
-2.378527780854696635e-06,-2.578656366781212740e-04
2.358343308113456348e-04,-6.597097762430097797e-05
1.115649293827830648e-05,2.834823978585532256e-04
-1.950918594591134086e-04,3.742607033304518467e-05
-1.833812060949978502e-04,5.149187454356810289e-05
-1.866271700064843411e-04,3.460993902101018685e-05
-1.907648459697631322e-04,2.829222997684346973e-05
-1.828604493991006091e-04,2.286861491625960310e-05
-1.935677470005544968e-04,3.718718560813135087e-05
1.768368815685001578e-05,-2.314288709382912612e-04
2.073423139835948287e-04,-7.147142571274791136e-05
-4.801310872028107661e-06,2.535729454693548567e-04
-1.524455780845812569e-04,4.820383807414592160e-05
-1.812574729787880690e-04,2.464722480871202044e-05
-1.838360799380431298e-04,3.329912819183259071e-05
-1.915473821218219785e-04,-6.093903683997538552e-07
-1.780762093538708758e-04,2.483527329380773532e-05
-1.188965501713551507e-04,-8.888467637893560558e-05
-5.108798510218810974e-05,-1.431386733125634839e-04
-2.866598562152330532e-05,2.344750444624560631e-04
-1.580675269714405405e-04,4.874093013328218083e-05
-1.849644838552175566e-04,2.857159815713234736e-05
-1.873153806469970680e-04,2.924935626807077048e-05
-1.859152900594699439e-04,2.799675983127623084e-05
-1.947018631992758432e-04,4.068415299743981646e-05
-1.846436350698149739e-04,3.049387972583015793e-05
-1.164606624239252083e-04,-9.049696217544777796e-05
-4.397167692550194278e-05,-1.489713190833835156e-04
-2.076091617745868132e-05,2.455666811589569433e-04
-1.428434078478855106e-04,1.235707895088289707e-05
-1.661024661125447505e-04,5.131674339495759612e-06
-9.066600075133786417e-05,-4.876767189148049767e-05
6.035719950853036957e-06,-2.637599913348776513e-04
1.133710090392313141e-04,5.828315305358970378e-05
3.383115969949102605e-05,2.598365003861896204e-04
-1.479362874762228544e-04,5.516192253802403006e-05
-1.886018470722654859e-04,2.903034273255197592e-05
-1.888562577255481739e-04,3.305714885404079334e-05
-1.923413324345842350e-04,7.240572314959553904e-05
-1.875555322604606978e-04,3.763129571059767059e-05
-1.810439099857247746e-04,2.801181336551016046e-05
-1.829754488943234213e-04,2.823128497013950095e-05
-1.392611042977602413e-04,-7.482561506269256593e-05
-7.064785354455689538e-05,-1.473211967584670576e-04
1.315907689239310160e-05,2.333297494502986429e-04
-1.025578333869780264e-04,-6.664784350222064063e-05
-1.121511724213389396e-05,-2.582422801636070474e-04
1.018781387577850906e-04,7.304536045733633172e-05
7.540889985911633259e-05,1.673447286031491297e-04
-4.870142741365330501e-05,-8.596276595712604163e-05
-3.248813917869275891e-05,2.048729267650051917e-04
-9.059749689469414637e-05,-6.821250691816945855e-05
9.792498958560765117e-06,-2.582707948382374427e-04
1.572976912283865765e-04,-4.841292188950348691e-05
1.381210649013208368e-04,9.387147336611358290e-05
1.903076873782301402e-05,2.447801066835172696e-04
-1.000328958723516789e-04,-5.328197453211836046e-05
-7.153884762051178890e-05,-1.310627930793641029e-04
5.136964654049049316e-05,1.096982374324989470e-04
3.294285423081058970e-05,-2.362382980814772772e-04
1.016241988370874757e-04,6.382163596306871715e-05
2.824460825941348862e-05,2.563557372302398491e-04
-1.514212333209643548e-04,5.373526508107904191e-05
-1.685909547021224625e-04,2.285220326537870824e-05
-1.769209039106173155e-04,2.295635290066256183e-05
-1.237883672986324823e-04,-6.964786351251989020e-05
-7.775020307140743340e-05,-1.346239437592937794e-04
4.746225729490492583e-05,1.069062714100157686e-04
3.695032219336459562e-05,-2.530911149349677862e-04
2.077984776138502485e-04,-5.624186223836349127e-05
1.601756786027736142e-04,7.909278215829836913e-05
9.930264029068687731e-05,1.765305347527012050e-04
4.177905439109368075e-05,-2.372660081953625215e-04
1.907532447055386774e-04,-5.536047313425365056e-05
1.599880966575634232e-04,1.251834800068603066e-04
1.029907288884466442e-04,1.607457090269464282e-04
-2.579147400118998729e-05,-1.014321992762926521e-04
-1.954995312902116876e-05,2.185292081052493630e-04
-1.510705158492376223e-04,5.153825151227139814e-05
-1.850979034184677000e-04,2.986503164157635874e-05
-1.892033275850438733e-04,3.372871792583808151e-05
-2.097836224924156060e-05,-2.384392624687105690e-04
1.897453826355862002e-04,-7.704822326983900302e-05
5.770924294505701540e-05,2.370455359178975344e-04
-1.262423183948498616e-04,5.281094811778111459e-05
-1.813106015362394229e-04,3.233602151818069372e-05
-3.341841920581520672e-05,-2.150166868694270881e-04
-1.427795326107305500e-05,2.048223776299830953e-04
-1.335981736426462862e-04,4.707882152757979536e-05
-1.877906857062057813e-04,3.332645736032434889e-05
-1.855623301718438683e-04,3.279825286660246043e-05
-2.249767248802858304e-05,-2.356603155155389650e-04
1.811124676866593213e-04,-7.060093178990495418e-05
5.961843820229667100e-05,2.302362514973061987e-04
4.863528522602868605e-05,-2.386795667309789281e-04
3.143428581724561796e-06,2.218448532208837961e-04
-1.293499895385536477e-04,5.800315811993267471e-05
-2.802937092060894391e-05,-2.262213416060876296e-04
1.739331974870018255e-04,-7.338618263720278403e-05
2.485128476393820194e-04,-5.328642966280529167e-05
6.115896790664464408e-05,2.274925431310429174e-04
-1.277799145816597656e-04,5.186877341641616909e-05
-1.847085795893255156e-04,2.818596814882125951e-05
-1.205866802690433399e-05,-2.445509711255136175e-04
3.061267219549601999e-06,2.092525270534436894e-04
4.873854215122725922e-05,-2.115522770568862188e-04
-3.902425933155651571e-07,2.090508739174858619e-04
-7.030187402273293531e-05,-2.956668437605010141e-05
9.105308176750956264e-05,8.699254844043391942e-05
-4.626467581874172427e-05,-6.228158843638349090e-05
9.252773996917609280e-05,7.071637281761540778e-05
5.476043609638889709e-05,-2.665455953591947002e-04
7.358182376462886964e-05,1.116783789837378759e-04
1.510399105242610793e-04,9.862073827030091880e-05
4.810147579704829817e-05,-2.447105184022924269e-04
9.239866680906841606e-05,8.870253769121439369e-05
1.396768653187102497e-04,8.015990671020621411e-05
-4.761712073907937390e-05,-5.709145475874206953e-05
-1.399632973908353749e-05,2.271973807951247891e-04
