id,vote,name,party, 28, 29, 30, 37, 45, 79, 80, 92, 94, 96, 106, 110, 116, 121, 155, 164, 165, 180, 181,Unnamed: 24
119,5,Nay,"Rep. Kurt Schrader [D, 2009-2022]",Democrat,,,,,,,,,,,,,,,,,,,
120,15,Yea,"Rep. Glenn Thompson [R, 2019-2024]",Republican,,,,,,,,,,,,,,,,,,,
121,1,Nay,"Rep. Dina Titus [D, 2013-2024]",Democrat,,,,,,,,,,,,,,,,,,,
122,20,Nay,"Rep. Paul Tonko [D, 2013-2024]",Democrat,,,,,,,,,,,,,,,,,,,
123,5,Nay,"Rep. Mike Quigley [D, 2009-2024]",Democrat,,,,,,,,,,,,,,,,,,,
124,27,Nay,"Rep. Judy Chu [D, 2013-2022]",Democrat,,,,,,,,,,,,,,,,,,,
125,3,Nay,"Rep. John Garamendi [D, 2013-2022]",Democrat,,,,,,,,,,,,,,,,,,,
126,22,Nay,"Rep. Theodore “Ted” Deutch [D, 2017-2022]",Democrat,,,,,,,,,,,,,,,,,,,
127,23,Yea,"Rep. Tom Reed [R, 2013-2022]",Republican,,,,,,,,,,,,,,,,,,,
128,5,Yea,"Rep. Mo Brooks [R, 2011-2022]",Republican,,,,,,,,,,,,,,,,,,,
129,7,Nay,"Rep. Terri Sewell [D, 2011-2024]",Democrat,,,,,,,,,,,,,,,,,,,
130,4,Yea,"Rep. Paul Gosar [R, 2013-2022]",Republican,,,,,,,,,,,,,,,,,,,
131,6,Yea,"Rep. David Schweikert [R, 2013-2022]",Republican,,,,,,,,,,,,,,,,,,,
132,1,Yea,"Rep. Eric “Rick” Crawford [R, 2011-2024]",Republican,,,,,,,,,,,,,,,,,,,
133,3,Yea,"Rep. Steve Womack [R, 2011-2024]",Republican,,,,,,,,,,,,,,,,,,,
134,37,Nay,"Rep. Karen Bass [D, 2013-2022]",Democrat,,,,,,,,,,,,,,,,,,,
135,11,Yea,"Rep. Daniel Webster [R, 2017-2024]",Republican,,,,,,,,,,,,,,,,,,,
136,24,Nay,"Rep. Frederica Wilson [D, 2013-2024]",Democrat,,,,,,,,,,,,,,,,,,,
137,8,Yea,"Rep. Austin Scott [R, 2011-2024]",Republican,,,,,,,,,,,,,,,,,,,
138,16,Yea,"Rep. Adam Kinzinger [R, 2013-2022]",Republican,,,,,,,,,,,,,,,,,,,
139,8,Yea,"Rep. Larry Bucshon [R, 2011-2024]",Republican,,,,,,,,,,,,,,,,,,,
140,1,Yea,"Rep. Andy Harris [R, 2011-2024]",Republican,,,,,,,,,,,,,,,,,,,
141,9,Nay,"Rep. William R. Keating [D, 2013-2024]",Democrat,,,,,,,,,,,,,,,,,,,
142,2,Yea,"Rep. Bill Huizenga [R, 2011-2022]",Republican,,,,,,,,,,,,,,,,,,,
143,4,Yea,"Rep. Steven Palazzo [R, 2011-2022]",Republican,,,,,,,,,,,,,,,,,,,
144,4,Yea,"Rep. Vicky Hartzler [R, 2011-2022]",Republican,,,,,,,,,,,,,,,,,,,
145,7,Yea,"Rep. Billy Long [R, 2011-2022]",Republican,,,,,,,,,,,,,,,,,,,
146,6,Yea,"Rep. Bill Johnson [R, 2011-2024]",Republican,,,,,,,,,,,,,,,,,,,
147,7,Yea,"Rep. Bob Gibbs [R, 2013-2022]",Republican,,,,,,,,,,,,,,,,,,,
148,16,Yea,"Rep. Mike Kelly [R, 2019-2024]",Republican,,,,,,,,,,,,,,,,,,,
149,1,Nay,"Rep. David Cicilline [D, 2011-2023]",Democrat,,,,,,,,,,,,,,,,,,,
150,3,Yea,"Rep. Jeff Duncan [R, 2011-2024]",Republican,,,,,,,,,,,,,,,,,,,
151,3,Yea,"Rep. Charles “Chuck” Fleischmann [R, 2011-2024]",Republican,,,,,,,,,,,,,,,,,,,
152,4,Yea,"Rep. Scott DesJarlais [R, 2011-2024]",Republican,,,,,,,,,,,,,,,,,,,
153,9,Yea,"Rep. Morgan Griffith [R, 2011-2024]",Republican,,,,,,,,,,,,,,,,,,,
154,3,Yea,"Rep. Jaime Herrera Beutler [R, 2011-2022]",Republican,,,,,,,,,,,,,,,,,,,
155,1,Yea,"Rep. David McKinley [R, 2011-2022]",Republican,,,,,,,,,,,,,,,,,,,
156,2,Yea,"Rep. Mark Amodei [R, 2011-2024]",Republican,,,,,,,,,,,,,,,,,,,
157,1,Nay,"Rep. Suzanne Bonamici [D, 2012-2024]",Democrat,,,,,,,,,,,,,,,,,,,
158,4,Yea,"Rep. Thomas Massie [R, 2012-2024]",Republican,,,,,,,,,,,,,,,,,,,
159,1,Nay,"Rep. Suzan DelBene [D, 2012-2024]",Democrat,,,,,,,,,,,,,,,,,,,
160,10,Nay,"Rep. Donald Payne Jr. [D, 2012-2024]",Democrat,,,,,,,,,,,,,,,,,,,
161,1,Yea,"Rep. Doug LaMalfa [R, 2013-2024]",Republican,,,,,,,,,,,,,,,,,,,
162,2,Nay,"Rep. Jared Huffman [D, 2013-2024]",Democrat,,,,,,,,,,,,,,,,,,,
163,7,Nay,"Rep. Ami Bera [D, 2013-2022]",Democrat,,,,,,,,,,,,,,,,,,,
164,15,Nay,"Rep. Eric Swalwell [D, 2013-2022]",Democrat,,,,,,,,,,,,,,,,,,,
165,21,Yea,"Rep. David Valadao [R, 2021-2022]",Republican,,,,,,,,,,,,,,,,,,,
166,26,Nay,"Rep. Julia Brownley [D, 2013-2024]",Democrat,,,,,,,,,,,,,,,,,,,
167,29,Nay,"Rep. Tony Cárdenas [D, 2013-2024]",Democrat,,,,,,,,,,,,,,,,,,,
168,36,Nay,"Rep. Raul Ruiz [D, 2013-2022]",Democrat,,,,,,,,,,,,,,,,,,,
169,41,Nay,"Rep. Mark Takano [D, 2013-2022]",Democrat,,,,,,,,,,,,,,,,,,,
170,47,Nay,"Rep. Alan Lowenthal [D, 2013-2022]",Democrat,,,,,,,,,,,,,,,,,,,
171,51,Nay,"Rep. Juan Vargas [D, 2013-2022]",Democrat,,,,,,,,,,,,,,,,,,,
172,52,Nay,"Rep. Scott Peters [D, 2013-2022]",Democrat,,,,,,,,,,,,,,,,,,,
173,21,Nay,"Rep. Lois Frankel [D, 2017-2022]",Democrat,,,,,,,,,,,,,,,,,,,
174,10,Nay,"Rep. Bradley “Brad” Schneider [D, 2017-2024]",Democrat,,,,,,,,,,,,,,,,,,,
175,13,Yea,"Rep. Rodney Davis [R, 2013-2022]",Republican,,,,,,,,,,,,,,,,,,,
176,17,Nay,"Rep. Cheri Bustos [D, 2013-2022]",Democrat,,,,,,,,,,,,,,,,,,,
177,2,Yea,"Rep. Jackie Walorski [R, 2013-2022]",Republican,,,,,,,,,,,,,,,,,,,
178,6,Yea,"Rep. Garland “Andy” Barr [R, 2013-2024]",Republican,,,,,,,,,,,,,,,,,,,
179,5,Nay,"Rep. Daniel Kildee [D, 2013-2022]",Democrat,,,,,,,,,,,,,,,,,,,
180,2,Yea,"Rep. Ann Wagner [R, 2013-2024]",Republican,,,,,,,,,,,,,,,,,,,
181,8,Yea,"Rep. Richard Hudson [R, 2013-2022]",Republican,,,,,,,,,,,,,,,,,,,
182,2,Nay,"Rep. Ann Kuster [D, 2013-2024]",Democrat,,,,,,,,,,,,,,,,,,,
183,4,Nay,"Rep. Steven Horsford [D, 2019-2024]",Democrat,,,,,,,,,,,,,,,,,,,
184,6,Nay,"Rep. Grace Meng [D, 2013-2024]",Democrat,,,,,,,,,,,,,,,,,,,
185,8,Nay,"Rep. Hakeem Jeffries [D, 2013-2024]",Democrat,,,,,,,,,,,,,,,,,,,
186,18,Nay,"Rep. Sean Maloney [D, 2013-2022]",Democrat,,,,,,,,,,,,,,,,,,,
187,2,Yea,"Rep. Brad Wenstrup [R, 2013-2024]",Republican,,,,,,,,,,,,,,,,,,,
188,3,Nay,"Rep. Joyce Beatty [D, 2013-2024]",Democrat,,,,,,,,,,,,,,,,,,,
189,14,Yea,"Rep. David Joyce [R, 2013-2024]",Republican,,,,,,,,,,,,,,,,,,,
190,2,Yea,"Rep. Markwayne Mullin [R, 2013-2022]",Republican,,,,,,,,,,,,,,,,,,,
191,10,Nay,"Rep. Scott Perry [R, 2019-2024]",Republican,,,,,,,,,,,,,,,,,,,
192,8,Nay,"Rep. Matthew “Matt” Cartwright [D, 2019-2024]",Democrat,,,,,,,,,,,,,,,,,,,
193,7,Yea,"Rep. Tom Rice [R, 2013-2022]",Republican,,,,,,,,,,,,,,,,,,,
194,14,Yea,"Rep. Randy Weber [R, 2013-2024]",Republican,,,,,,,,,,,,,,,,,,,
195,20,Nay,"Rep. Joaquin Castro [D, 2013-2024]",Democrat,,,,,,,,,,,,,,,,,,,
196,25,Yea,"Rep. Roger Williams [R, 2013-2024]",Republican,,,,,,,,,,,,,,,,,,,
197,33,Nay,"Rep. Marc Veasey [D, 2013-2024]",Democrat,,,,,,,,,,,,,,,,,,,
198,34,Nay,"Rep. Filemon Vela [D, 2013-2022]",Democrat,,,,,,,,,,,,,,,,,,,
199,2,Yea,"Rep. Chris Stewart [R, 2013-2023]",Republican,,,,,,,,,,,,,,,,,,,
200,6,Nay,"Rep. Derek Kilmer [D, 2013-2024]",Democrat,,,,,,,,,,,,,,,,,,,
201,2,Nay,"Rep. Mark Pocan [D, 2013-2024]",Democrat,,,,,,,,,,,,,,,,,,,
202,2,Nay,"Rep. Robin Kelly [D, 2013-2024]",Democrat,,,,,,,,,,,,,,,,,,,
203,8,Yea,"Rep. Jason Smith [R, 2013-2024]",Republican,,,,,,,,,,,,,,,,,,,
204,5,Nay,"Rep. Katherine Clark [D, 2013-2024]",Democrat,,,,,,,,,,,,,,,,,,,
205,1,Nay,"Rep. Donald Norcross [D, 2014-2024]",Democrat,,,,,,,,,,,,,,,,,,,
206,12,Nay,"Rep. Alma Adams [D, 2014-2024]",Democrat,,,,,,,,,,,,,,,,,,,
207,6,Yea,"Rep. Gary Palmer [R, 2015-2024]",Republican,,,,,,,,,,,,,,,,,,,
208,2,Yea,"Rep. French Hill [R, 2015-2024]",Republican,,,,,,,,,,,,,,,,,,,
209,4,Yea,"Rep. Bruce Westerman [R, 2015-2024]",Republican,,,,,,,,,,,,,,,,,,,
210,7,Nay,"Rep. Ruben Gallego [D, 2015-2022]",Democrat,,,,,,,,,,,,,,,,,,,
211,11,Nay,"Rep. Mark DeSaulnier [D, 2015-2022]",Democrat,,,,,,,,,,,,,,,,,,,
212,31,Nay,"Rep. Pete Aguilar [D, 2015-2022]",Democrat,,,,,,,,,,,,,,,,,,,
213,33,Nay,"Rep. Ted Lieu [D, 2015-2022]",Democrat,,,,,,,,,,,,,,,,,,,
214,35,Nay,"Rep. Norma Torres [D, 2015-2024]",Democrat,,,,,,,,,,,,,,,,,,,
215,4,Yea,"Rep. Ken Buck [R, 2015-2024]",Republican,,,,,,,,,,,,,,,,,,,
216,1,Yea,"Rep. Earl “Buddy” Carter [R, 2015-2024]",Republican,,,,,,,,,,,,,,,,,,,
217,10,Yea,"Rep. Jody Hice [R, 2015-2022]",Republican,,,,,,,,,,,,,,,,,,,
218,11,Yea,"Rep. Barry Loudermilk [R, 2015-2024]",Republican,,,,,,,,,,,,,,,,,,,
219,12,Yea,"Rep. Rick Allen [R, 2015-2024]",Republican,,,,,,,,,,,,,,,,,,,
220,12,Yea,"Rep. Mike Bost [R, 2015-2024]",Republican,,,,,,,,,,,,,,,,,,,
221,6,Not Voting,"Rep. Garret Graves [R, 2015-2024]",Republican,,,,,,,,,,,,,,,,,,,
222,6,Nay,"Rep. Seth Moulton [D, 2015-2024]",Democrat,,,,,,,,,,,,,,,,,,,
223,4,Yea,"Rep. John Moolenaar [R, 2015-2022]",Republican,,,,,,,,,,,,,,,,,,,
224,12,Nay,"Rep. Debbie Dingell [D, 2015-2022]",Democrat,,,,,,,,,,,,,,,,,,,
225,14,Nay,"Rep. Brenda Lawrence [D, 2015-2022]",Democrat,,,,,,,,,,,,,,,,,,,
226,6,Yea,"Rep. Tom Emmer [R, 2015-2024]",Republican,,,,,,,,,,,,,,,,,,,
227,7,Yea,"Rep. David Rouzer [R, 2015-2024]",Republican,,,,,,,,,,,,,,,,,,,
228,12,Nay,"Rep. Bonnie Watson Coleman [D, 2015-2024]",Democrat,,,,,,,,,,,,,,,,,,,
229,1,Yea,"Rep. Lee Zeldin [R, 2015-2022]",Republican,,,,,,,,,,,,,,,,,,,
230,4,Nay,"Rep. Kathleen Rice [D, 2015-2022]",Democrat,,,,,,,,,,,,,,,,,,,
231,21,Yea,"Rep. Elise Stefanik [R, 2015-2024]",Republican,,,,,,,,,,,,,,,,,,,
232,24,Nay,"Rep. John Katko [R, 2015-2022]",Republican,,,,,,,,,,,,,,,,,,,
233,2,Nay,"Rep. Brendan Boyle [D, 2019-2024]",Democrat,,,,,,,,,,,,,,,,,,,
234,36,Yea,"Rep. Brian Babin [R, 2015-2024]",Republican,,,,,,,,,,,,,,,,,,,
235,8,Nay,"Rep. Donald Beyer [D, 2015-2024]",Democrat,,,,,,,,,,,,,,,,,,,
236,4,Yea,"Rep. Dan Newhouse [R, 2015-2024]",Republican,,,,,,,,,,,,,,,,,,,
237,6,Yea,"Rep. Glenn Grothman [R, 2015-2024]",Republican,,,,,,,,,,,,,,,,,,,
238,2,Yea,"Rep. Alexander Mooney [R, 2015-2024]",Republican,,,,,,,,,,,,,,,,,,,
239,1,Yea,"Rep. Trent Kelly [R, 2015-2024]",Republican,,,,,,,,,,,,,,,,,,,
240,18,Yea,"Rep. Darin LaHood [R, 2015-2022]",Republican,,,,,,,,,,,,,,,,,,,
241,8,Yea,"Rep. Warren Davidson [R, 2016-2024]",Republican,,,,,,,,,,,,,,,,,,,
242,1,Yea,"Rep. James Comer [R, 2016-2024]",Republican,,,,,,,,,,,,,,,,,,,
243,3,Nay,"Rep. Dwight Evans [D, 2019-2024]",Democrat,,,,,,,,,,,,,,,,,,,
244,1,Nay,"Rep. Tom O’Halleran [D, 2017-2022]",Democrat,,,,,,,,,,,,,,,,,,,
245,5,Yea,"Rep. Andy Biggs [R, 2017-2024]",Republican,,,,,,,,,,,,,,,,,,,
246,17,Nay,"Rep. Ro Khanna [D, 2017-2024]",Democrat,,,,,,,,,,,,,,,,,,,
247,20,Nay,"Rep. Jimmy Panetta [D, 2017-2022]",Democrat,,,,,,,,,,,,,,,,,,,
248,24,Nay,"Rep. Salud Carbajal [D, 2017-2024]",Democrat,,,,,,,,,,,,,,,,,,,
249,44,Nay,"Rep. Nanette Barragán [D, 2017-2024]",Democrat,,,,,,,,,,,,,,,,,,,
250,46,Nay,"Rep. Luis Correa [D, 2017-2024]",Democrat,,,,,,,,,,,,,,,,,,,
251,0,Nay,"Rep. Lisa Blunt Rochester [D, 2017-2024]",Democrat,,,,,,,,,,,,,,,,,,,
252,1,Yea,"Rep. Matt Gaetz [R, 2017-2024]",Republican,,,,,,,,,,,,,,,,,,,
253,2,Yea,"Rep. Neal Dunn [R, 2017-2024]",Republican,,,,,,,,,,,,,,,,,,,
254,4,Yea,"Rep. John Rutherford [R, 2017-2022]",Republican,,,,,,,,,,,,,,,,,,,
255,5,Nay,"Rep. Al Lawson [D, 2017-2022]",Democrat,,,,,,,,,,,,,,,,,,,
256,7,Nay,"Rep. Stephanie Murphy [D, 2017-2022]",Democrat,,,,,,,,,,,,,,,,,,,
257,9,Nay,"Rep. Darren Soto [D, 2017-2024]",Democrat,,,,,,,,,,,,,,,,,,,
258,10,Nay,"Rep. Val Demings [D, 2017-2022]",Democrat,,,,,,,,,,,,,,,,,,,
259,13,Nay,"Rep. Charlie Crist [D, 2017-2022]",Democrat,,,,,,,,,,,,,,,,,,,
260,18,Yea,"Rep. Brian Mast [R, 2017-2022]",Republican,,,,,,,,,,,,,,,,,,,
261,3,Yea,"Rep. Drew Ferguson [R, 2017-2024]",Republican,,,,,,,,,,,,,,,,,,,
262,8,Nay,"Rep. Raja Krishnamoorthi [D, 2017-2024]",Democrat,,,,,,,,,,,,,,,,,,,
263,3,Yea,"Rep. Jim Banks [R, 2017-2024]",Republican,,,,,,,,,,,,,,,,,,,
264,9,Yea,"Rep. Trey Hollingsworth [R, 2017-2022]",Republican,,,,,,,,,,,,,,,,,,,
265,3,Yea,"Rep. Clay Higgins [R, 2017-2024]",Republican,,,,,,,,,,,,,,,,,,,
266,4,Yea,"Rep. Mike Johnson [R, 2017-2024]",Republican,,,,,,,,,,,,,,,,,,,
267,4,Nay,"Rep. Anthony Brown [D, 2017-2022]",Democrat,,,,,,,,,,,,,,,,,,,
268,8,Nay,"Rep. Jamie Raskin [D, 2017-2024]",Democrat,,,,,,,,,,,,,,,,,,,
269,1,Yea,"Rep. Jack Bergman [R, 2017-2024]",Republican,,,,,,,,,,,,,,,,,,,
270,13,Yea,"Rep. Ted Budd [R, 2017-2022]",Republican,,,,,,,,,,,,,,,,,,,
271,2,Nay,"Rep. Don Bacon [R, 2017-2024]",Republican,,,,,,,,,,,,,,,,,,,
272,5,Nay,"Rep. Josh Gottheimer [D, 2017-2024]",Democrat,,,,,,,,,,,,,,,,,,,
273,3,Nay,"Rep. Thomas Suozzi [D, 2017-2022]",Democrat,,,,,,,,,,,,,,,,,,,
274,13,Nay,"Rep. Adriano Espaillat [D, 2017-2024]",Democrat,,,,,,,,,,,,,,,,,,,
275,22,Yea,"Rep. Claudia Tenney [R, 2021-2022]",Republican,,,,,,,,,,,,,,,,,,,
276,1,Nay,"Rep. Brian Fitzpatrick [R, 2019-2024]",Republican,,,,,,,,,,,,,,,,,,,
277,11,Yea,"Rep. Lloyd Smucker [R, 2019-2024]",Republican,,,,,,,,,,,,,,,,,,,
278,8,Yea,"Rep. David Kustoff [R, 2017-2024]",Republican,,,,,,,,,,,,,,,,,,,
279,15,Nay,"Rep. Vicente Gonzalez [D, 2017-2022]",Democrat,,,,,,,,,,,,,,,,,,,
280,19,Yea,"Rep. Jodey Arrington [R, 2017-2024]",Republican,,,,,,,,,,,,,,,,,,,
281,4,Nay,"Rep. Donald McEachin [D, 2017-2022]",Democrat,,,,,,,,,,,,,,,,,,,
282,7,Nay,"Rep. Pramila Jayapal [D, 2017-2024]",Democrat,,,,,,,,,,,,,,,,,,,
283,8,Yea,"Rep. Mike Gallagher [R, 2017-2024]",Republican,,,,,,,,,,,,,,,,,,,
284,0,Yea,"Rep. Liz Cheney [R, 2017-2022]",Republican,,,,,,,,,,,,,,,,,,,
285,4,Not Voting,"Rep. Ron Estes [R, 2017-2024]",Republican,,,,,,,,,,,,,,,,,,,
286,5,Yea,"Rep. Ralph Norman [R, 2017-2024]",Republican,,,,,,,,,,,,,,,,,,,
287,34,Nay,"Rep. Jimmy Gomez [D, 2017-2024]",Democrat,,,,,,,,,,,,,,,,,,,
288,3,Yea,"Rep. John Curtis [R, 2017-2024]",Republican,,,,,,,,,,,,,,,,,,,
289,17,Nay,"Rep. Conor Lamb [D, 2019-2022]",Democrat,,,,,,,,,,,,,,,,,,,
290,8,Yea,"Rep. Debbie Lesko [R, 2018-2024]",Republican,,,,,,,,,,,,,,,,,,,
291,27,Yea,"Rep. Michael Cloud [R, 2018-2024]",Republican,,,,,,,,,,,,,,,,,,,
292,12,Yea,"Rep. Troy Balderson [R, 2018-2024]",Republican,,,,,,,,,,,,,,,,,,,
293,1,Yea,"Rep. Kevin Hern [R, 2018-2024]",Republican,,,,,,,,,,,,,,,,,,,
294,25,Nay,"Rep. Joseph Morelle [D, 2018-2024]",Democrat,,,,,,,,,,,,,,,,,,,
295,5,Nay,"Rep. Mary Gay Scanlon [D, 2019-2024]",Democrat,,,,,,,,,,,,,,,,,,,
296,7,Nay,"Rep. Susan Wild [D, 2019-2024]",Democrat,,,,,,,,,,,,,,,,,,,
297,9,Nay,"Rep. Greg Stanton [D, 2019-2022]",Democrat,,,,,,,,,,,,,,,,,,,
298,10,Nay,"Rep. Josh Harder [D, 2019-2022]",Democrat,,,,,,,,,,,,,,,,,,,
299,45,Nay,"Rep. Katie Porter [D, 2019-2022]",Democrat,,,,,,,,,,,,,,,,,,,
300,49,Nay,"Rep. Mike Levin [D, 2019-2024]",Democrat,,,,,,,,,,,,,,,,,,,
301,2,Nay,"Rep. Joe Neguse [D, 2019-2024]",Democrat,,,,,,,,,,,,,,,,,,,
302,6,Nay,"Rep. Jason Crow [D, 2019-2024]",Democrat,,,,,,,,,,,,,,,,,,,
303,5,Nay,"Rep. Jahana Hayes [D, 2019-2024]",Democrat,,,,,,,,,,,,,,,,,,,
304,6,Yea,"Rep. Michael Waltz [R, 2019-2024]",Republican,,,,,,,,,,,,,,,,,,,
305,17,Yea,"Rep. Gregory Steube [R, 2019-2024]",Republican,,,,,,,,,,,,,,,,,,,
306,6,Nay,"Rep. Lucy McBath [D, 2019-2022]",Democrat,,,,,,,,,,,,,,,,,,,
307,3,Nay,"Rep. Cynthia Axne [D, 2019-2022]",Democrat,,,,,,,,,,,,,,,,,,,
308,1,Yea,"Rep. Russ Fulcher [R, 2019-2024]",Republican,,,,,,,,,,,,,,,,,,,
